,ObsNum,xvs,LABEGRD_ID,UTMX,UTMY,DistRoad,DistTrail,DistRoadTrail,VETH,THIS,NET,MINT,Train,PercentSlope,DegreeDays,Aspect,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,AmbVapPressAve,AmbVapPressDiff,KBvege,Weed,Elevation,TransAspect
834,143,2,37508,623038,4617635,292,250,250,0,1,0,0,1,2.47,28157,275.52,0.816756272,0.634491808,-8.56281362,-26.08541347,16.41810036,-6.682456477,17.81478495,-1.612365591,617.2674731,261.1746736,24.240681,17.78510625,29.24157706,18.68423579,47.85277778,22.03271249,0.604301075,13.54249872,19.79417563,8.993919611,41.20770609,15.30965822,21.41353047,6.315738607,12,1,5077,0.451903438
835,149,2,38116,622948,4617665,330,303,303,0,1,0,0,1,0.46,28126,59.03,0.819444444,0.63717998,-8.619086022,-26.18785202,16.44516129,-6.7015617,17.82562724,-1.612275986,618.9224014,261.4378072,24.21890681,17.78261649,29.21980287,18.68174603,47.83360215,22.02206861,0.587992832,13.54547491,19.77786738,8.988364055,41.18870968,15.30439068,21.41084229,6.316026626,11,1,5080,0.242705396
836,161,2,39955,623128,4617755,143,109,109,0,1,0,0,1,3.14,27882,280.17,0.813978495,0.63469022,-8.303315412,-26.15667563,16.59426523,-6.753718638,17.86917563,-1.617761137,615.6011649,261.9107015,23.99569893,17.75038403,28.96666667,18.64395801,47.50707885,21.98200845,0.46281362,13.52384793,19.61460574,8.922990271,40.96550179,15.21179596,21.35089606,6.288805684,8,1,5081,0.411715345
837,173,2,43515,619948,4617935,1658,1018,1018,0,1,0,0,1,2.07,27544,302.47,0.800358423,0.626446493,-7.310215054,-26.26314004,17.17069893,-7.110183052,17.93181004,-1.615488991,611.8979391,262.8974654,23.69641577,17.69648618,28.62930108,18.59305556,47.02016129,21.92051971,0.359318996,13.48042755,19.38862007,8.817153098,40.6796595,15.07585125,21.29103943,6.258698157,11,1,5188,0.23157107
838,176,2,53889,619558,4618445,2065,1353,1353,0,1,0,0,1,2.97,27882,304.11,0.800358423,0.626446493,-7.462096774,-26.21107271,17.0188172,-7.058115719,17.90439068,-1.617959549,606.6329749,265.1410458,23.98485663,17.74463006,28.93960574,18.64933436,47.40394265,21.98213646,0.546953405,13.50981183,19.56845878,8.904192268,40.9546595,15.20095366,21.38620072,6.296761393,11,1,5119,0.219608283
839,179,2,55291,624958,4618505,14,644,14,0,0,0,0,1,2.2,30073,59.74,0.849462366,0.656266001,-11.36021505,-25.88698797,14.62069893,-5.817364311,17.47491039,-1.594770865,612.2939068,263.1227791,26.11818996,18.05832053,31.2905914,18.98414619,50.58189964,22.39912314,1.633064516,13.72251664,21.13835125,9.591833077,43.05035842,16.12227343,21.91200717,6.530440348,9,0,4678,0.248037624
840,212,2,61379,624298,4618805,46,53,46,0,0,0,1,1,2.99,29589,79.28,0.846774194,0.653577829,-10.79982079,-26.02884025,15.09775986,-6.042549923,17.56460574,-1.600563236,616.0687276,261.849808,25.65026882,17.98847926,30.77096774,18.91461214,49.88001792,22.30558116,1.393548387,13.67935228,20.7874552,9.442377112,42.57956989,15.91837558,21.7921147,6.475998464,1,1,4769,0.406995188
841,215,2,61946,622978,4618835,388,679,388,1,0,0,0,1,2.52,28929,65.85,0.824910394,0.642645929,-9.439426523,-26.0469406,15.79148746,-6.393983615,17.69238351,-1.606374808,612.3452509,262.4375704,24.99435484,17.89205069,30.05259857,18.80995904,48.91675627,22.17722734,1.058691756,13.61493856,20.3031362,9.224769585,41.93449821,15.63012673,21.63136201,6.405357143,6,1,4901,0.29543654
842,218,2,61949,623068,4618835,477,592,477,1,0,0,0,1,2.27,28938,53.53,0.824910394,0.642645929,-9.493548387,-26.01679467,15.73736559,-6.363837686,17.6733871,-1.606554019,609.986828,263.0696301,25.05430108,17.90851895,30.11514337,18.82364951,49.00107527,22.19340758,1.088709677,13.62585125,20.3547491,9.246812596,41.99704301,15.66310164,21.64229391,6.416289043,11,1,4888,0.20279909
843,221,2,61989,624268,4618835,32,15,15,1,0,0,1,1,2.99,29589,79.28,0.846774194,0.653577829,-10.79982079,-26.02884025,15.09775986,-6.042549923,17.56460574,-1.600563236,616.0687276,261.849808,25.65026882,17.98847926,30.77096774,18.91461214,49.88001792,22.30558116,1.393548387,13.67935228,20.7874552,9.442377112,42.57956989,15.91837558,21.7921147,6.475998464,1,1,4771,0.406995188
844,233,2,62614,624688,4618865,196,229,196,1,0,0,0,1,7.83,30104,59.03,0.827688172,0.650800051,-10.72356631,-25.69546211,14.590681,-5.79250512,17.4937276,-1.599859191,587.4199821,266.6819573,26.16451613,18.07163339,31.33145161,18.99199309,50.62553763,22.40974782,1.676523298,13.72787378,21.14399642,9.602566564,43.08575269,16.13838326,21.94175627,6.535816692,3,1,4681,0.242705396
845,265,2,63830,624508,4618925,40,43,40,0,0,0,1,1,6.09,29871,81.02,0.846774194,0.653577829,-11.07634409,-25.89133385,14.82123656,-5.905043523,17.53181004,-1.597478239,611.5763441,261.562788,25.92240143,18.02884665,31.06478495,18.95440348,50.27446237,22.35904378,1.545967742,13.70087046,20.97258065,9.526459293,42.84354839,16.03514465,21.87096774,6.508685356,3,1,4724,0.421955145
846,283,2,65043,624238,4618985,3,14,3,0,0,0,0,1,2.18,29629,56.88,0.838530466,0.650889657,-10.56344086,-25.93715438,15.08413979,-6.034197389,17.5781362,-1.605849974,611.6198925,263.3000448,25.66379928,17.99125704,30.77903226,18.91432412,49.89354839,22.31075909,1.409856631,13.68221966,20.78189964,9.444886073,42.59032258,15.92375192,21.80842294,6.478865847,8,0,4762,0.22680282
847,304,2,66212,622648,4619045,43,763,43,1,0,0,0,1,5.05,28591,98.13,0.830376344,0.63717998,-9.324014337,-26.00924859,16.07356631,-6.522958269,17.76030466,-1.60390425,622.6031362,256.8834421,24.70044803,17.85772529,29.71514337,18.76481055,48.47043011,22.12407194,0.895430108,13.58813364,20.08001792,9.127176139,41.63781362,15.50560036,21.5577957,6.378424219,6,1,4970,0.570709779
848,307,2,66266,624268,4619045,68,5,5,1,1,0,0,1,3.98,29691,54.72,0.835842294,0.648201485,-10.58306452,-25.80168331,14.9811828,-5.982059652,17.56191756,-1.603251408,602.8727599,265.08165,25.76729391,18.01001664,30.9016129,18.93317332,50.04596774,22.33496544,1.467114695,13.69284434,20.85277778,9.47766257,42.69121864,15.97263825,21.83844086,6.494975678,8,1,4752,0.211213642
849,308,2,66268,624328,4619045,56,0,0,0,1,0,0,1,6.23,29781,62.78,0.833154122,0.650889657,-10.58924731,-25.83825525,14.89166667,-5.935298259,17.53189964,-1.600364823,597.446147,265.2805428,25.85976703,18.02628648,31.00224014,18.95222094,50.18476703,22.35390425,1.513261649,13.70088966,20.93163082,9.507482079,42.78637993,16.01338966,21.8547491,6.505907578,1,1,4745,0.27129581
850,317,2,66829,622828,4619075,204,741,204,1,0,0,0,1,5.12,28899,106.18,0.843996416,0.645423707,-9.981989247,-26.14660138,15.83225807,-6.41031106,17.71146953,-1.606573221,628.4767025,256.0921467,24.96173835,17.8921595,30.00896057,18.8046019,48.85689964,22.17744496,1.042383513,13.61225038,20.26496416,9.216813876,41.89354839,15.61939324,21.62858423,6.402579365,6,1,4910,0.639327927
851,337,2,67453,623218,4619105,183,591,183,1,0,0,0,1,2.61,29247,109.53,0.843996416,0.645423707,-10.26675627,-26.009383,15.54749104,-6.273092678,17.65698925,-1.603379416,626.0888889,258.2188812,25.25555556,17.92955069,30.33019713,18.85550435,49.28413979,22.23348694,1.200179212,13.63616872,20.47732975,9.31171915,42.17948029,15.74976319,21.70215054,6.438044035,6,1,4850,0.667150174
852,340,2,67491,624358,4619105,76,54,54,0,0,0,1,1,6.23,29781,62.78,0.833154122,0.650889657,-10.58924731,-25.83825525,14.89166667,-5.935298259,17.53189964,-1.600364823,597.446147,265.2805428,25.85976703,18.02628648,31.00224014,18.95222094,50.18476703,22.35390425,1.513261649,13.70088966,20.93163082,9.507482079,42.78637993,16.01338966,21.8547491,6.505907578,1,1,4729,0.27129581
853,341,2,67492,624388,4619105,86,48,48,1,0,0,0,1,6.23,29781,62.78,0.833154122,0.650889657,-10.58924731,-25.83825525,14.89166667,-5.935298259,17.53189964,-1.600364823,597.446147,265.2805428,25.85976703,18.02628648,31.00224014,18.95222094,50.18476703,22.35390425,1.513261649,13.70088966,20.93163082,9.507482079,42.78637993,16.01338966,21.8547491,6.505907578,1,1,4725,0.27129581
854,362,2,68680,623368,4619165,34,538,34,1,0,0,0,1,1.19,29247,183.81,0.843996416,0.645423707,-10.35878136,-25.95724526,15.45546595,-6.220954941,17.65958781,-1.61422171,627.6996416,256.909255,25.33449821,17.94304276,30.4172043,18.86630824,49.39560932,22.24678059,1.246505376,13.64976959,20.52365591,9.341737071,42.25842294,15.78504864,21.73476703,6.443311572,6,1,4839,0.998894945
855,364,2,68690,623668,4619165,5,275,5,0,0,0,0,1,4.13,29308,87.79,0.841308244,0.648111879,-10.38387097,-25.98268689,15.34704301,-6.163063236,17.63521505,-1.608845366,618.5403226,260.6088006,25.40797491,17.95375704,30.50421147,18.87155658,49.50985663,22.26016385,1.27921147,13.65810292,20.58602151,9.355248336,42.32903226,15.80680364,21.74301075,6.4515553,1,0,4811,0.480718881
856,370,2,68712,624328,4619165,24,17,17,0,0,0,1,1,6.16,29902,69.7,0.835842294,0.648201485,-10.74041219,-25.72457757,14.82383513,-5.904953917,17.52912186,-1.597478239,602.7629928,263.8820533,25.9359319,18.03162442,31.08924731,18.95449309,50.29086022,22.36450973,1.56218638,13.70364823,20.98064516,9.526459293,42.85976703,16.03792243,21.87912186,6.511463134,1,1,4721,0.326532165
857,375,2,68718,624508,4619165,7,141,7,1,0,1,0,1,5.89,30135,66.19,0.84390681,0.656266001,-11.25878136,-25.84282514,14.55546595,-5.773201485,17.48835125,-1.602835381,601.0846774,264.5740079,26.19175627,18.07152458,31.36415771,18.99735023,50.66362007,22.41510497,1.698387097,13.72776498,21.16845878,9.624628776,43.11577061,16.16302483,21.94731183,6.538396057,1,1,4663,0.298147501
858,380,2,69285,623188,4619195,142,677,142,1,0,0,0,1,2.29,29157,123.69,0.843996416,0.645423707,-10.24498208,-26.01198157,15.56926523,-6.275691244,17.6624552,-1.606266001,628.6791219,257.1944765,25.22831541,17.92697133,30.30286738,18.84190348,49.24318996,22.22257425,1.192114695,13.64183308,20.45537634,9.29811828,42.15483871,15.73347414,21.69946237,6.435355863,6,1,4867,0.777349593
859,400,2,69897,623218,4619225,100,673,100,1,0,0,0,1,1.92,29157,128.29,0.843996416,0.645423707,-10.25851254,-26.00113927,15.55573477,-6.26484895,17.6624552,-1.606266001,627.4527778,256.7073733,25.22293907,17.9296595,30.30008961,18.84765745,49.23503584,22.23101639,1.192114695,13.64183308,20.45537634,9.29811828,42.15483871,15.73347414,21.69946237,6.435355863,6,1,4864,0.809821012
860,427,2,71109,622918,4619285,62,552,62,1,0,0,0,1,3.02,28969,103.67,0.841308244,0.648111879,-10.06137993,-26.153117,15.66953405,-6.333493344,17.68951613,-1.608954173,624.441129,258.2245264,25.10053763,17.90812212,30.16684588,18.82334229,49.05824373,22.19856631,1.121326165,13.62574245,20.36299283,9.260144649,42.0297491,15.6765233,21.66675627,6.416378648,6,1,4888,0.618164691
861,431,2,71113,623038,4619285,146,572,146,1,0,0,0,1,1.92,29030,114.44,0.843996416,0.645423707,-10.18808244,-26.03934972,15.62616488,-6.303059396,17.67329749,-1.614708141,625.0191756,258.0133257,25.16308244,17.9218126,30.2374552,18.83405658,49.14802867,22.21214798,1.156630824,13.62832181,20.41182796,9.279230671,42.09758065,15.70087686,21.68575269,6.421646185,6,1,4880,0.706870038
862,435,2,71120,623248,4619285,37,629,37,1,0,0,0,1,1.53,29247,188.97,0.846774194,0.648201485,-10.41783154,-26.04884153,15.4797491,-6.22921787,17.6515233,-1.611533538,629.2798387,256.4095622,25.30197133,17.94324117,30.38727599,18.85548515,49.34946237,22.23873528,1.230197133,13.64181388,20.51541219,9.328117,42.23664875,15.76625064,21.72123656,6.438133641,6,1,4855,0.993885061
863,438,2,71162,624508,4619285,105,195,105,1,0,0,0,1,4.83,30165,75.73,0.849462366,0.656266001,-11.47983871,-25.82083333,14.50107527,-5.751209677,17.48288531,-1.59468126,610.5869176,262.5395033,26.22437276,18.07141577,31.3968638,19.00270737,50.70716846,22.42055172,1.712007169,13.73303251,21.19023298,9.624430364,43.14569893,16.1656042,21.95546595,6.541173835,1,1,4641,0.376754187
864,444,2,71722,622978,4619315,96,537,96,1,0,0,1,1,2.31,29030,120.96,0.843996416,0.645423707,-10.16630824,-26.04492448,15.64793907,-6.308634153,17.68960574,-1.611840758,628.2349462,257.5429212,25.14408602,17.91894521,30.20492832,18.83407578,49.10725807,22.21485535,1.145788531,13.62823221,20.38207885,9.273675115,42.0624552,15.6953213,21.68037634,6.421646185,6,1,4881,0.757219751
865,452,2,72327,622798,4619345,23,470,23,0,0,0,1,1,3.97,28899,163.73,0.849462366,0.650889657,-10.16236559,-26.30213774,15.81854839,-6.399180748,17.70869176,-1.609350998,644.5064516,251.7887417,24.9672043,17.8922491,30.0172043,18.80729007,48.85689964,22.17744496,1.061379928,13.61225038,20.27320789,9.219502048,41.90179212,15.62208141,21.62858423,6.402579365,15,1,4913,0.979976052
866,460,2,72387,624598,4619345,166,106,106,1,0,0,0,1,4.45,30346,94.08,0.865860215,0.661911162,-12.10994624,-25.91885561,14.37096774,-5.682565284,17.44480287,-1.602617768,621.8537634,259.7110663,26.34139785,18.09592934,31.5327957,19.0187788,50.87858423,22.44744624,1.785394265,13.74394521,21.28270609,9.665072965,43.26810036,16.21986687,21.98539427,6.554793907,8,1,4628,0.53557462
867,488,2,75426,624118,4619495,58,120,58,0,0,0,1,1,3.41,30033,35.53,0.835842294,0.648201485,-10.88154122,-25.65860215,14.68270609,-5.838978495,17.53181004,-1.613786482,598.4469534,265.2990591,26.07473118,18.05833973,31.22822581,18.98407578,50.47051971,22.39667179,1.654749104,13.71685228,21.05967742,9.581009985,42.99327957,16.10867256,21.93360215,6.52766257,6,1,4681,0.093094321
868,497,2,76660,624478,4619555,14,7,7,0,0,0,1,1,3.34,30287,64.65,0.852240143,0.659043779,-11.63637993,-25.85751408,14.42786738,-5.704557092,17.46657706,-1.608192524,609.4968638,263.3800627,26.29784946,18.09048259,31.4812724,19.018798,50.80519713,22.44488607,1.763709677,13.74107783,21.24740143,9.657117256,43.22464158,16.20913339,21.97724014,6.552016129,3,1,4632,0.285926661
869,500,2,76663,624568,4619555,9,73,9,0,0,0,1,1,4.32,30346,72.89,0.855017921,0.661821557,-11.77392473,-25.91319124,14.37365591,-5.676900922,17.44758065,-1.60281618,610.334767,262.8924667,26.34139785,18.09295315,31.5327957,19.0187788,50.87858423,22.44744624,1.790860215,13.74105863,21.27992832,9.665271377,43.26810036,16.21986687,21.98817204,6.554595494,8,1,4608,0.352896421
870,540,2,97973,622318,4620605,137,666,137,1,0,0,0,1,1.35,29781,20.55,0.846774194,0.653577829,-10.92526882,-25.96768433,14.97231183,-5.981394009,17.56451613,-1.597785458,611.1994624,263.6072133,25.89238351,18.02617768,31.01586022,18.95748848,50.14946237,22.36494496,1.602956989,13.69778546,20.90448029,9.502304148,42.80268817,16.01894521,21.89820789,6.516641065,6,1,4719,0.031816889
871,544,2,98578,622138,4620635,8,727,8,1,0,0,0,1,1.06,29781,102.99,0.85483871,0.656266001,-11.1671147,-26.05648361,14.98046595,-5.986859959,17.56451613,-1.597785458,622.4035842,260.5669739,25.89238351,18.02617768,31.01586022,18.95748848,50.14677419,22.36225678,1.605734767,13.70056324,20.90170251,9.49952637,42.80268817,16.01894521,21.90098566,6.519418843,6,1,4718,0.612390481
872,548,2,99140,620668,4620665,64,10,10,0,0,1,0,1,3.02,29058,29.93,0.819444444,0.642556324,-9.197491039,-26.11221198,15.86675627,-6.459254992,17.71944444,-1.622791859,600.4918459,266.4477983,25.16845878,17.91883641,30.21854839,18.83396697,49.07195341,22.22051971,1.238172043,13.62243984,20.35483871,9.268407578,42.07598566,15.69809908,21.72114695,6.4296915,8,1,4881,0.066682187
873,550,2,99188,622108,4620665,3,721,3,0,0,0,0,1,1.06,29781,102.99,0.85483871,0.656266001,-11.1671147,-26.05648361,14.98046595,-5.986859959,17.56451613,-1.597785458,622.4035842,260.5669739,25.89238351,18.02617768,31.01586022,18.95748848,50.14677419,22.36225678,1.605734767,13.70056324,20.90170251,9.49952637,42.80268817,16.01894521,21.90098566,6.519418843,6,0,4719,0.612390481
874,553,2,99751,620668,4620695,84,25,25,0,0,1,0,1,3.02,29058,29.93,0.819444444,0.642556324,-9.197491039,-26.11221198,15.86675627,-6.459254992,17.71944444,-1.622791859,600.4918459,266.4477983,25.16845878,17.91883641,30.21854839,18.83396697,49.07195341,22.22051971,1.238172043,13.62243984,20.35483871,9.268407578,42.07598566,15.69809908,21.72114695,6.4296915,8,1,4877,0.066682187
875,558,2,99803,622228,4620695,116,626,116,1,0,0,0,1,0.4,29840,78.69,0.852150538,0.658954173,-11.1109319,-26.13155402,14.95331541,-5.97859703,17.55913979,-1.594809268,620.0620072,261.2674219,25.90062724,18.03144521,31.02939068,18.95191372,50.17123656,22.36761393,1.605734767,13.70056324,20.9125448,9.496639785,42.81353047,16.01605863,21.90098566,6.519418843,6,1,4719,0.401941343
876,564,2,100416,622288,4620725,183,570,183,1,0,0,0,1,0.67,29840,45,0.849462366,0.656266001,-11.03306452,-26.04831029,14.94784946,-5.978686636,17.55913979,-1.594809268,617.2515233,261.9961982,25.90062724,18.03144521,31.02939068,18.95191372,50.17123656,22.36761393,1.605734767,13.70056324,20.9125448,9.496639785,42.81353047,16.01605863,21.90098566,6.519418843,6,1,4716,0.146446605
877,617,2,107123,621868,4621055,16,713,16,0,0,0,0,1,2.62,29660,125.13,0.860394265,0.661821557,-11.11155914,-26.34115463,15.20268817,-6.104864311,17.61057348,-1.605670763,630.9594086,257.2236047,25.70743728,17.99919355,30.81182796,18.92245904,49.86657706,22.33013313,1.521326165,13.68160522,20.75492832,9.436731951,42.61765233,15.93179724,21.86272401,6.495065284,8,0,4760,0.787716763
878,624,2,107977,629158,4621085,658,27,27,1,0,0,0,1,0.5,31863,18.43,0.887634409,0.680709165,-15.13870968,-25.20676523,12.00887097,-4.387141577,17.16191756,-1.590905018,617.2569893,262.0453213,27.81388889,18.34274194,33.16586022,19.28719918,53.1155914,22.77702893,2.504301075,13.90279058,22.44758065,10.20634281,44.7953405,16.92686252,22.34775986,6.720519713,99,1,4300,0.025644695
879,626,2,108951,621718,4621145,77,730,77,1,0,0,0,1,3.82,29530,133.31,0.863082437,0.659133385,-11.08655914,-26.31293523,15.31102151,-6.159978239,17.62715054,-1.606445212,638.1537634,254.2858871,25.5984767,17.98332053,30.69480287,18.90927419,49.71146953,22.31159114,1.464157706,13.66551459,20.68664875,9.40999744,42.51415771,15.89404122,21.82750896,6.484043779,8,1,4795,0.842972667
880,631,2,112187,627148,4621295,2157,92,92,1,0,0,0,1,0.25,31621,108.43,0.887634409,0.680709165,-14.68862007,-25.45132488,12.45896057,-4.631701229,17.22992832,-1.596300563,621.3591398,260.9054596,27.60958781,18.29955837,32.91810036,19.24134665,52.75089606,22.72872504,2.444175627,13.8703021,22.23799283,10.11632745,44.55842294,16.8124936,22.32043011,6.696166155,8,1,4340,0.658072897
881,639,2,113411,627208,4621355,2078,16,16,1,0,0,0,1,0,31683,0,0.887634409,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,620.7425627,261.0585574,27.62320789,18.29149386,32.94256272,19.24412442,52.77535842,22.73150282,2.449641577,13.87039171,22.26505376,10.12170379,44.58826165,16.82064772,22.32320789,6.698943932,8,1,4340,0
882,665,2,118111,621568,4621595,11,639,11,0,0,0,0,1,3.51,29660,5.19,0.824910394,0.648022273,-10.04471326,-25.91613543,15.18620072,-6.096511777,17.61335125,-1.614004096,592.7898746,267.8468894,25.73189964,18.01290323,30.8389785,18.93079237,49.8937276,22.34115463,1.553942652,13.68447261,20.76299283,9.444975678,42.63942652,15.94819508,21.87643369,6.503219406,8,0,4756,0.002049899
883,681,2,122383,621418,4621805,18,733,18,0,0,1,0,1,2.31,29751,30.96,0.838530466,0.650889657,-10.54274194,-25.96354967,15.10483871,-6.060592678,17.59695341,-1.622446237,604.5366488,266.0435548,25.82437276,18.02064132,30.934319,18.94946237,50.02168459,22.35971582,1.600179212,13.68963134,20.83387097,9.494169227,42.7266129,15.999968,21.89274194,6.505798771,11,1,4728,0.07123667
884,693,2,126044,621268,4621985,5,890,5,1,0,0,0,1,1.66,29902,16.69,0.841218638,0.653577829,-10.72383513,-25.99743344,15.00707885,-6.011143113,17.58611111,-1.627912186,608.0605735,265.1010561,25.93055556,18.03133641,31.04856631,18.96015745,50.16317204,22.37299027,1.668189964,13.69756784,20.90188172,9.518701997,42.83539427,16.03792243,21.93351255,6.51922043,8,1,4714,0.021063682
885,694,2,126045,621298,4621985,27,860,27,1,0,0,0,1,1.66,29902,16.69,0.841218638,0.653577829,-10.72383513,-25.99743344,15.00707885,-6.011143113,17.58611111,-1.627912186,608.0605735,265.1010561,25.93055556,18.03133641,31.04856631,18.96015745,50.16317204,22.37299027,1.668189964,13.69756784,20.90188172,9.518701997,42.83539427,16.03792243,21.93351255,6.51922043,8,1,4712,0.021063682
886,706,2,126883,628108,4622015,1015,746,746,0,1,0,0,1,2.18,31713,190.49,0.904032258,0.680798771,-15.43817204,-25.29426523,12.2094086,-4.474641577,17.21353047,-1.590834613,636.1051971,256.5769521,27.63422939,18.31057988,32.95349462,19.25505632,52.80268817,22.73954813,2.436111111,13.881234,22.27876344,10.12448157,44.59650538,16.82889145,22.31774194,6.704409882,8,1,4332,0.991643355
